bootstrap_rep,aitchison_median,aitchison_p95,U75_median_pp,U95_median_pp
768,3.6449727135590444,5.928853446021059,1.1623386501861437,1.8470804228949724
769,3.5590570417625633,5.915701301670068,1.1647797550854415,1.8705618567268667
770,3.6722022743205267,5.939623299305408,1.166557010526793,1.8568607967821085
771,3.6571411670639185,5.924391456987325,1.1685897025331147,1.8525776065932331
772,3.6782108070768595,5.960646931883502,1.1649740271925524,1.857894457810197
773,3.6225228004815953,5.950757784274377,1.1745205692378624,1.8448519086034105
774,3.6595314649458524,5.980370442453664,1.163567871040453,1.8563206861651205
775,3.626948579569743,5.9106522032480076,1.162077512788103,1.8492045563648378
776,3.590726193772428,5.9284453313028225,1.161407806495217,1.8660021735385723
777,3.6558960495053894,5.9635108595593245,1.169485182623096,1.868231200132569
778,3.657383147679574,5.986332389262356,1.1629132296501854,1.8510628955399981
779,3.6844345281087043,5.909329806981334,1.167121401330837,1.85223537473874
780,3.621233319724056,5.986806279779941,1.164289258433496,1.857018417661778
781,3.6690227683385905,5.991503675204043,1.1579486463328368,1.8473143613465342
782,3.666910383208678,5.9622170447025375,1.164137527764102,1.8634031498931416
783,3.644461927338299,5.968162061776784,1.1572639768486792,1.8631650125574555
784,3.6586706928966297,5.976890963884853,1.1711309625574757,1.8616450859776779
785,3.6331361782724163,5.972574895100501,1.1720396053622024,1.8730231821546717
786,3.7018452359617045,5.937140417635205,1.1570775985827801,1.8473199161881342
787,3.6085493638501847,5.96527789039867,1.1578578696898856,1.8529462843961206
788,3.647430658595924,5.960586711267689,1.166990766855573,1.8588005003686006
789,3.625617422075847,5.966985002125345,1.1780319846298197,1.8665736611359174
790,3.6225233287519716,5.94557282795496,1.1650085997835837,1.843837597882966
791,3.7099905913760165,5.966862066736126,1.1663134089749914,1.8527075051038224
792,3.6502288145378223,5.966779639194939,1.1688272184435542,1.8562392248002026
793,3.6963185193827948,5.98435117471836,1.157983561306708,1.8548697700228387
794,3.639266893631821,6.007327141583883,1.1656002641603813,1.842831062922453
795,3.5996431914633233,5.9848052179407665,1.1692193590260775,1.8653029825542635
796,3.678382702188708,5.967934502311667,1.168252997727456,1.8460673138630943
797,3.6723487845786544,6.004666792598914,1.17008234277007,1.8552185344078143
798,3.670901394916032,5.981915682391066,1.1585473366606744,1.84233417819486
799,3.622611072834299,5.958460991319566,1.1599749971214062,1.8524313618620607
800,3.6471079920974625,5.9213421108608335,1.1651351788724948,1.866575673560154
801,3.6622355584886095,5.950632593288497,1.1678241406854322,1.8493965576023934
802,3.635758943042527,5.931723102460596,1.1614189296416293,1.869486355176803
803,3.6878380208618498,5.969618546958581,1.1668994871894198,1.8599854599507986
804,3.606519680610882,5.929258440216826,1.1679457304873277,1.8393239676546511
805,3.6154172346299682,5.9231185797435035,1.1628091002928178,1.8593874450931989
806,3.6691793249091615,5.9364601346345545,1.1664562886106589,1.85268389877188
807,3.6784888807791583,5.981816549935995,1.1555992433193503,1.8434919940808316
808,3.641533834853974,5.976239220759165,1.1642586377112645,1.8552516624991058
809,3.673067026617379,5.998761573536103,1.1629369493588069,1.8671163258012806
810,3.6921427873798076,5.958022581395922,1.1622824506476186,1.861114241620609
811,3.697884912293926,5.943804343921458,1.1752063564161555,1.8521776416786038
812,3.6496334663537997,5.934136901527772,1.1591930568210813,1.8588923940805602
813,3.6074914510302367,5.96133017870178,1.1632169938828565,1.848419054104854
814,3.616473267479813,5.945020255125954,1.1690970591554901,1.8650235568876943
815,3.67310936207372,5.951955610525063,1.167757156292974,1.8284452097165436
816,3.5782243477241304,5.913484948691552,1.1680483601049403,1.8483034419231317
817,3.6676495552843966,5.976485244988997,1.168330706181939,1.8676894906729733
818,3.6893563747491362,5.940855557977795,1.1672681963255949,1.8681285852552123
819,3.6088589979961276,5.961565285530635,1.163507178503463,1.8664445441977042
820,3.6834054151072944,5.956747730814467,1.1666453590948689,1.885126092674603
821,3.603084472742129,5.912712532652761,1.1614757859176033,1.8541450734235634
822,3.672970188643306,5.930464419000954,1.1648162394989112,1.864844532290821
823,3.664620085303321,5.934544929648503,1.1606238858135849,1.8639356539123177
824,3.6272684419452053,5.951024156355663,1.1632210577105362,1.8565853278418953
825,3.6506426178186535,5.9370809764617745,1.1694707131673856,1.8547316234761984
826,3.6958816265204364,6.018501929919737,1.1658958238706743,1.853142535807992
827,3.6429761484639807,5.947525276209714,1.1633386009530864,1.8417082242939635
828,3.619381212803534,5.96772588044111,1.1659317508095746,1.8535079946039148
829,3.6671256979476774,5.929567891958758,1.1623367207077506,1.854250780382685
830,3.665261397477976,5.970422181217068,1.1601188646145615,1.855754829601933
831,3.6364982180070426,5.968905292062447,1.1634701512325962,1.8542874146893933
832,3.652705700265836,5.9659299672666295,1.1567514376268473,1.8484474221708942
833,3.63889413955602,5.942645491143828,1.1709614925431941,1.8469236476700264
834,3.67290021460439,5.983029429766156,1.164185215739396,1.8702523245624691
835,3.6503909300184696,5.951760415395052,1.1651483287452722,1.8535135281855926
836,3.6618919637013807,5.917095343990545,1.1649735528317178,1.8548267355459465
837,3.6454656139332466,5.949914014519274,1.1631821787935344,1.8624066814487765
838,3.6714024174917763,5.956243716307434,1.1712626509204855,1.8556425084173127
839,3.66654219125667,5.972806001360276,1.168443526408709,1.8533089422558546
840,3.601620214129307,5.930498720000399,1.164585939562228,1.8556332823968424
841,3.6661967303458045,5.947564290616738,1.1619813921837618,1.8512574366818337
842,3.611059546589387,5.931282223293313,1.1632785839935746,1.8777426566335513
843,3.6782718061414257,5.972599143720934,1.1682315141264619,1.8541393324867228
844,3.6430035823822253,5.9259596034420925,1.1689385161219086,1.832575776616034
845,3.5963291069911767,5.952540593328646,1.159486118508223,1.84818375140482
846,3.680422807317846,5.951400841673805,1.1598816840881883,1.848843462971069
847,3.6815222172662763,5.970553587547018,1.1540624781922975,1.8403867774229896
848,3.6880783877730257,5.993235315531482,1.1656605076804674,1.8457617703871247
849,3.6775670879718567,5.954521672540645,1.1627841880919583,1.8542233459801347
850,3.6540611839097252,5.961376925954877,1.1607226403861615,1.8560713635704007
851,3.62717758874893,5.934368705722603,1.171523032810781,1.8441002254198824
852,3.6269679826618906,6.003680252309851,1.1741412276152619,1.8567921637798408
853,3.708228366430407,6.007725095277812,1.1643988327113552,1.8527808241127803
854,3.683589931380825,5.957102369570094,1.1653851031809204,1.8552120323991845
855,3.6566716848723546,5.968977130542876,1.1598374289566205,1.8599993016296636
856,3.611898236763086,5.9560648103439595,1.1613765236201057,1.865086645747632
857,3.6467906580696665,5.959716443691825,1.1676011504899082,1.8712317282283033
858,3.6446813293475335,5.960310709347251,1.1632360838290228,1.8430417025329964
859,3.666330550495157,5.916439052691545,1.1625105084324703,1.8565531373864124
860,3.627224234721018,5.977888572014602,1.1577237579556938,1.8564041646065967
861,3.6255333236187366,5.970806361587924,1.1611679640083048,1.8635565434027483
862,3.6427152360779553,5.964722717136816,1.1693203093248472,1.8449271376282899
863,3.624577114347852,5.960587569906905,1.1746847491071537,1.8600641951923795
864,3.6867763823310518,5.979560624983321,1.1626960388216334,1.8597448258894076
865,3.6849869862364097,5.962554147599007,1.1651445236705849,1.8523268276907068
866,3.6501451775176,5.986838456152701,1.1641466942854863,1.8674293475560884
867,3.6019230998020126,5.954110337069649,1.1598852000206472,1.86527551784689
868,3.6937638744118724,6.008842169434835,1.1625110977450033,1.8625249335337917
869,3.6089908729616473,5.962953446853671,1.165064365828802,1.8548532892373109
870,3.693382844287873,5.978875751251767,1.1694816299952528,1.8721381886818627
871,3.681505988309531,5.967820211775295,1.1658100346264588,1.846013048579309
872,3.6586123511644217,5.96774852452986,1.169969551627306,1.8513869840442283
873,3.617780728367418,5.93599228852619,1.1701905637728194,1.8766313390565683
874,3.6526896156495705,5.925628477713207,1.1689714196662266,1.8834629463746138
875,3.7129090435044767,6.068965797068307,1.1645431457638233,1.851161776718925
876,3.6861602915432496,6.006911170924534,1.1663476997824405,1.8559596700626972
877,3.6412484989164557,5.967373879812704,1.1633043807534031,1.8542551741803202
878,3.623907275069822,5.954512474910513,1.162581071844369,1.847249373742616
879,3.666594019240321,5.953027262330028,1.1614702957543597,1.8585071112071954
880,3.6993317080037427,6.01370639430161,1.169463594511408,1.8411786006222755
881,3.657408263279591,5.939688903639643,1.166939454734245,1.8374148333868532
882,3.644972855545822,5.956409486659751,1.1655822524272734,1.867657459231029
883,3.635615651144175,5.959110259200119,1.1647810013511766,1.8532237912809573
884,3.6690501857925883,5.957378367319945,1.1625286997874316,1.8497897796422285
885,3.692558070019513,5.965725878922651,1.1694793269844206,1.8633816560697127
886,3.632609839200512,5.925332896564699,1.1680530802549005,1.850197138023578
887,3.6956115644853065,6.001664324166673,1.1643997790983163,1.8540029706047716
888,3.685492251060232,6.0141721831477755,1.1701461314949249,1.8699463935985619
889,3.6765305545839277,5.938875395908146,1.1640394146559514,1.848900893054053
890,3.6667971331838904,5.96140008758401,1.1528647230299676,1.8481208652069765
891,3.667678299279698,5.968376897088979,1.1747129450103437,1.8480002994972173
892,3.6831774836493967,5.939870308744277,1.1698311393240768,1.8639530190155718
893,3.679656726975613,6.032403857724803,1.1700681123046879,1.8528220165665152
894,3.6729933105552086,5.930502308384137,1.1676251561899746,1.8486466477178425
895,3.7036739670220165,5.971286185873275,1.1646028546385243,1.8434724678178487
896,3.6286570017662214,5.9640188866969135,1.1626072608354678,1.8648041619862532
897,3.6292038765498624,5.954873831935207,1.1654508776801125,1.8534415997277436
898,3.6276594048575825,5.980271220987837,1.1706406045603375,1.852275167231428
899,3.625083834502739,5.918989294914738,1.1647842688946546,1.8697755845279285
900,3.639206314619614,5.94207840943275,1.15918849229689,1.8694090326181565
901,3.6662751735914476,5.993311535481033,1.1708106479281999,1.8385055281725518
902,3.6939811593307006,5.96729061491777,1.167552991433169,1.8625543725145524
903,3.589150530132648,5.912729130862574,1.1691730676563996,1.863035262534173
904,3.5993571198173715,5.953832610621084,1.1575696142504153,1.843851343752136
905,3.6657214911693745,5.962543850082194,1.164396681776278,1.8650959274190564
906,3.634188938175489,5.947129891846859,1.1586393867323455,1.847508699082344
907,3.6113974985247728,5.923649109951334,1.1552833962595335,1.8515466894102015
908,3.603698705680831,5.95236918725477,1.1627033916452492,1.8442678312973488
909,3.6176743763011445,5.92169038366955,1.160987838524825,1.8671824678220261
910,3.649961488381664,5.955408933622698,1.167133772811726,1.858917891247056
911,3.6348186384521814,5.971243328398908,1.1599521826303885,1.8550615552684147
912,3.674015049895128,5.94175199273239,1.1728560174317515,1.8746047580316545
913,3.6177147179312734,5.90155988081364,1.1621939251094369,1.8599737679818364
914,3.6556302759983152,5.931338965182071,1.1661655120750294,1.863966771405857
915,3.639012898460308,5.928585981039151,1.167073590048695,1.859213677985467
916,3.697352114464992,5.997812112259911,1.172065183546086,1.8660562038992676
917,3.664299463207823,5.924209959197489,1.1660024758865855,1.8435055280307373
918,3.674582572276745,6.0016438511969925,1.1683598787207603,1.8420987255571994
919,3.6031202027596136,5.902129331616094,1.1655093871124866,1.8478160281573957
920,3.6468338095647246,5.95857981818013,1.1711286613597909,1.850293239963619
921,3.6044715418486666,5.975252210095383,1.1653724880865894,1.8546892842415599
922,3.6648750706958784,5.971506477789964,1.155466545326847,1.8481379369544086
923,3.6574465366562503,5.98360140176043,1.1674349782096631,1.8469810492664358
924,3.6484501475167774,5.945825902724446,1.1633490300726754,1.8714373831236772
925,3.679815798079096,5.931637447750642,1.1687994766575067,1.8593588537309174
926,3.6579567796496635,5.9832545233956544,1.1678253805165733,1.8578704888664213
927,3.6728423951771245,5.966396172386871,1.163769059739666,1.849414069323628
928,3.6367180355747277,5.936675956638742,1.1570887291162306,1.8396770227777208
929,3.643274390864505,5.968600226994254,1.1650260963964643,1.866647448541252
930,3.6547083582462916,5.965829279742393,1.1737355457516465,1.8803095611920733
931,3.675643415831415,5.976293962903553,1.165124113836106,1.8722194689225489
932,3.6938044906392755,5.950590816559599,1.1753747322126147,1.8686101677096363
933,3.6693088580296718,5.934211968442487,1.170273856678145,1.8343958650705743
934,3.648433418552674,5.962855039371418,1.176697248360095,1.8560121602868067
935,3.6361818378109234,5.957330059941193,1.1708119742684915,1.8636464066634213
936,3.676153947194962,5.941659275980047,1.1639201301195228,1.8579667466260616
937,3.6272595942937986,5.942279266167775,1.176234596837269,1.8655987397693132
938,3.6580533106552338,5.951307634019095,1.164976451653207,1.861711703268477
939,3.6298307849105,5.941234038209086,1.1596759058306247,1.84956840129059
940,3.679921873956568,5.968796154244816,1.1591252773678455,1.8514107114568188
941,3.6673963957767826,5.973885660823443,1.1655058140316963,1.8496920703441824
942,3.682234480589811,6.001456110835009,1.1617844718634842,1.8441537635155114
943,3.616660290636137,5.919005402199315,1.1615811625950196,1.853044919655571
944,3.6739822772079505,5.955987794052718,1.1615049351404183,1.8440033986140962
945,3.68314591870545,5.966463659959597,1.1598786281414168,1.861863633098428
946,3.619165065979408,5.896845089677412,1.1571768630190253,1.8782003062873907
947,3.6804177148654373,5.966412756671452,1.1687196685188064,1.8445831298754694
948,3.611569595137336,5.922627659220714,1.1601949447016007,1.8484899504685686
949,3.6875165658864186,5.979549908432924,1.1722375640672675,1.85406839397373
950,3.672059420874496,5.969012685719545,1.1606801972024265,1.8481342470792266
951,3.6948379319870153,5.983010556337603,1.1644512208975173,1.857854091633511
952,3.649484428513258,5.956042358788944,1.1634618197009712,1.8659709449564894
953,3.623306607708623,5.99266716159726,1.1713109185985535,1.8428966673893497
954,3.699643864173075,5.97548471834293,1.171126941278759,1.8555471359404636
955,3.6374800052848353,5.984855161047162,1.1711839909273278,1.8412953137140224
956,3.7004468862215236,5.975778633982366,1.1698599931745333,1.8730170092668974
957,3.5975601986455,5.896330328894248,1.1635208738930054,1.8569638819270435
958,3.639306316023709,5.949049991667802,1.165404535865077,1.850798892369366
959,3.6635829669413007,5.961963020081298,1.1630121205093902,1.86080351130678
960,3.608325455130224,5.954008663805512,1.1666464757824329,1.8598705101355537
961,3.699703799788803,5.963102037292344,1.172704562709518,1.875386907854331
962,3.6735971337115374,5.955809964788269,1.1530555223980947,1.8468906627833865
963,3.648874704711807,5.931819108745876,1.1675973640218826,1.8592096049263338
964,3.669915675819283,5.945862915954638,1.1720805463001405,1.8442736339844568
965,3.6493742084036094,5.9568457366120455,1.1784076797839174,1.846318313521789
966,3.706878614370876,6.056224078200116,1.1692073338060833,1.8429742000039435
967,3.636191149077683,5.9209148267765395,1.163093490670235,1.8418642043045819
968,3.689227744940098,5.991692277967225,1.1698033949535631,1.8665188504874966
969,3.6988711520486666,6.0318870624357475,1.1580645228450857,1.871497669300521
970,3.625748214982755,5.912742736898415,1.1679455790320497,1.8468392087613035
971,3.632071733516193,5.949149732470652,1.1558072192883615,1.8386606779107766
972,3.67598954440574,5.997547916816325,1.1638394238981067,1.8551461831628138
973,3.6078291510416953,5.960758247538144,1.161209065482127,1.8636932720182342
974,3.6439331591297064,5.954293049058783,1.164681073234601,1.8614466800258127
975,3.6225062937742334,5.917076585271365,1.1634974662252602,1.8458406003581262
976,3.6551010153027748,5.950642093006189,1.1648574434530903,1.8549520014451453
977,3.6310409602968434,5.907609036981997,1.168081661976322,1.8600203284945231
978,3.6106963619607044,5.943588262308472,1.1676018119964013,1.8606797720112493
979,3.612090827149134,5.9512087994793665,1.164375614908109,1.8406785489796502
980,3.6676769283675883,5.971523667449748,1.1552102506889104,1.8833536330649956
981,3.634468682751244,5.95572159937968,1.1606794690022206,1.8536887151856654
982,3.677343073613779,5.939995398619396,1.1568600530333402,1.8737845197676304
983,3.6764948549044636,5.976191888547989,1.1658254291393346,1.8651349865893976
984,3.60288534122898,5.893370255799757,1.162839781642447,1.8504781492496485
985,3.6736472119493873,5.9886676419327936,1.1693871084182503,1.8608292493564247
986,3.6639963380932095,5.977358596820056,1.1612794998191414,1.8453996959616394
987,3.6137743323905287,5.9478089487061565,1.1635594252988486,1.8589952053865224
988,3.6655075605881375,5.965725874763196,1.1670096594793211,1.8480185634677686
989,3.6462999415345885,5.9756115716438085,1.1586893298952932,1.8530040453207575
990,3.639729411173302,5.941865000176974,1.162591200158107,1.8569042477332296
991,3.6356677016655667,5.947417160175698,1.1648710455932518,1.8592142876489204
992,3.68389014683941,5.961060842918598,1.173617241486376,1.8697011198024085
993,3.645142811513658,5.924373507629463,1.1694212931034393,1.851244738401954
994,3.6495261067916718,6.014101770683089,1.1623481149421702,1.8618064655250102
995,3.6589369479123888,5.957810626989485,1.1637802606368997,1.8570710979896348
996,3.6221327354062187,5.951281860497013,1.162171445756711,1.854675654134815
997,3.6290857964235275,5.954690908348475,1.166795778330017,1.8528076010471817
998,3.640047730612141,5.942595695785877,1.1613565184565178,1.8560227272563514
999,3.699354249958836,5.973683135261946,1.1651865331277909,1.848238853340399
1000,3.626073060342829,5.906471179142693,1.1601977851201837,1.8632987760718547
